"","day","countryCode","countryName","region","lat","lon","confirmed","recovered","death"
"5048","2020/04/10","CW","Curaçao","Americas",12.116667,-68.933333,14,7,1
"5049","2020/04/11","CW","Curaçao","Americas",12.116667,-68.933333,14,7,1
"5050","2020/04/12","CW","Curaçao","Americas",12.116667,-68.933333,14,8,1
"5051","2020/04/13","CW","Curaçao","Americas",12.116667,-68.933333,14,8,1
"5052","2020/04/14","CW","Curaçao","Americas",12.116667,-68.933333,14,10,1
"5053","2020/04/15","CW","Curaçao","Americas",12.116667,-68.933333,14,10,1
"5054","2020/04/16","CW","Curaçao","Americas",12.116667,-68.933333,14,10,1
"5055","2020/04/17","CW","Curaçao","Americas",12.116667,-68.933333,14,10,1
"5056","2020/04/18","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5057","2020/04/19","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5058","2020/04/20","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5059","2020/04/21","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5060","2020/04/22","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5061","2020/04/23","CW","Curaçao","Americas",12.116667,-68.933333,14,11,1
"5062","2020/04/24","CW","Curaçao","Americas",12.116667,-68.933333,16,11,1
"5063","2020/04/25","CW","Curaçao","Americas",12.116667,-68.933333,16,11,1
"5064","2020/04/26","CW","Curaçao","Americas",12.116667,-68.933333,16,11,1
"5065","2020/04/27","CW","Curaçao","Americas",12.116667,-68.933333,16,11,1
"5066","2020/04/28","CW","Curaçao","Americas",12.116667,-68.933333,16,11,1
"5067","2020/04/29","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5068","2020/04/30","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5069","2020/05/01","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5070","2020/05/02","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5071","2020/05/03","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5072","2020/05/04","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5073","2020/05/05","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5074","2020/05/06","CW","Curaçao","Americas",12.116667,-68.933333,16,13,1
"5075","2020/05/07","CW","Curaçao","Americas",12.116667,-68.933333,16,14,1
"5076","2020/05/08","CW","Curaçao","Americas",12.116667,-68.933333,16,14,1
"5077","2020/01/22","CY","Cyprus","Europe",35,33,0,0,0
"5078","2020/01/23","CY","Cyprus","Europe",35,33,0,0,0
"5079","2020/01/24","CY","Cyprus","Europe",35,33,0,0,0
"5080","2020/01/25","CY","Cyprus","Europe",35,33,0,0,0
"5081","2020/01/26","CY","Cyprus","Europe",35,33,0,0,0
"5082","2020/01/27","CY","Cyprus","Europe",35,33,0,0,0
"5083","2020/01/28","CY","Cyprus","Europe",35,33,0,0,0
"5084","2020/01/29","CY","Cyprus","Europe",35,33,0,0,0
"5085","2020/01/30","CY","Cyprus","Europe",35,33,0,0,0
"5086","2020/01/31","CY","Cyprus","Europe",35,33,0,0,0
"5087","2020/02/01","CY","Cyprus","Europe",35,33,0,0,0
"5088","2020/02/02","CY","Cyprus","Europe",35,33,0,0,0
"5089","2020/02/03","CY","Cyprus","Europe",35,33,0,0,0
"5090","2020/02/04","CY","Cyprus","Europe",35,33,0,0,0
"5091","2020/02/05","CY","Cyprus","Europe",35,33,0,0,0
"5092","2020/02/06","CY","Cyprus","Europe",35,33,0,0,0
"5093","2020/02/07","CY","Cyprus","Europe",35,33,0,0,0
"5094","2020/02/08","CY","Cyprus","Europe",35,33,0,0,0
"5095","2020/02/09","CY","Cyprus","Europe",35,33,0,0,0
"5096","2020/02/10","CY","Cyprus","Europe",35,33,0,0,0
"5097","2020/02/11","CY","Cyprus","Europe",35,33,0,0,0
"5098","2020/02/12","CY","Cyprus","Europe",35,33,0,0,0
"5099","2020/02/13","CY","Cyprus","Europe",35,33,0,0,0
"5100","2020/02/14","CY","Cyprus","Europe",35,33,0,0,0
"5101","2020/02/15","CY","Cyprus","Europe",35,33,0,0,0
"5102","2020/02/16","CY","Cyprus","Europe",35,33,0,0,0
"5103","2020/02/17","CY","Cyprus","Europe",35,33,0,0,0
"5104","2020/02/18","CY","Cyprus","Europe",35,33,0,0,0
"5105","2020/02/19","CY","Cyprus","Europe",35,33,0,0,0
"5106","2020/02/20","CY","Cyprus","Europe",35,33,0,0,0
"5107","2020/02/21","CY","Cyprus","Europe",35,33,0,0,0
"5108","2020/02/22","CY","Cyprus","Europe",35,33,0,0,0
"5109","2020/02/23","CY","Cyprus","Europe",35,33,0,0,0
"5110","2020/02/24","CY","Cyprus","Europe",35,33,0,0,0
"5111","2020/02/25","CY","Cyprus","Europe",35,33,0,0,0
"5112","2020/02/26","CY","Cyprus","Europe",35,33,0,0,0
"5113","2020/02/27","CY","Cyprus","Europe",35,33,0,0,0
"5114","2020/02/28","CY","Cyprus","Europe",35,33,0,0,0
"5115","2020/02/29","CY","Cyprus","Europe",35,33,0,0,0
"5116","2020/03/01","CY","Cyprus","Europe",35,33,0,0,0
"5117","2020/03/02","CY","Cyprus","Europe",35,33,0,0,0
"5118","2020/03/03","CY","Cyprus","Europe",35,33,0,0,0
"5119","2020/03/04","CY","Cyprus","Europe",35,33,0,0,0
"5120","2020/03/05","CY","Cyprus","Europe",35,33,0,0,0
"5121","2020/03/06","CY","Cyprus","Europe",35,33,0,0,0
"5122","2020/03/07","CY","Cyprus","Europe",35,33,0,0,0
"5123","2020/03/08","CY","Cyprus","Europe",35,33,0,0,0
"5124","2020/03/09","CY","Cyprus","Europe",35,33,2,0,0
"5125","2020/03/10","CY","Cyprus","Europe",35,33,3,0,0
"5126","2020/03/11","CY","Cyprus","Europe",35,33,6,0,0
"5127","2020/03/12","CY","Cyprus","Europe",35,33,6,0,0
"5128","2020/03/13","CY","Cyprus","Europe",35,33,14,0,0
"5129","2020/03/14","CY","Cyprus","Europe",35,33,26,0,0
"5130","2020/03/15","CY","Cyprus","Europe",35,33,26,0,0
"5131","2020/03/16","CY","Cyprus","Europe",35,33,33,0,0
"5132","2020/03/17","CY","Cyprus","Europe",35,33,46,0,0
"5133","2020/03/18","CY","Cyprus","Europe",35,33,49,0,0
"5134","2020/03/19","CY","Cyprus","Europe",35,33,67,0,0
"5135","2020/03/20","CY","Cyprus","Europe",35,33,67,0,0
"5136","2020/03/21","CY","Cyprus","Europe",35,33,84,0,0
"5137","2020/03/22","CY","Cyprus","Europe",35,33,95,3,1
"5138","2020/03/23","CY","Cyprus","Europe",35,33,116,3,1
"5139","2020/03/24","CY","Cyprus","Europe",35,33,124,3,3
"5140","2020/03/25","CY","Cyprus","Europe",35,33,132,3,3
"5141","2020/03/26","CY","Cyprus","Europe",35,33,146,4,3
"5142","2020/03/27","CY","Cyprus","Europe",35,33,162,15,5
"5143","2020/03/28","CY","Cyprus","Europe",35,33,179,15,5
"5144","2020/03/29","CY","Cyprus","Europe",35,33,214,15,6
"5145","2020/03/30","CY","Cyprus","Europe",35,33,230,22,7
"5146","2020/03/31","CY","Cyprus","Europe",35,33,262,23,8
"5147","2020/04/01","CY","Cyprus","Europe",35,33,320,28,9
"5148","2020/04/02","CY","Cyprus","Europe",35,33,356,28,9
"5149","2020/04/03","CY","Cyprus","Europe",35,33,396,28,9
"5150","2020/04/04","CY","Cyprus","Europe",35,33,426,33,9
"5151","2020/04/05","CY","Cyprus","Europe",35,33,446,37,9
"5152","2020/04/06","CY","Cyprus","Europe",35,33,465,45,9
"5153","2020/04/07","CY","Cyprus","Europe",35,33,494,47,9
"5154","2020/04/08","CY","Cyprus","Europe",35,33,526,52,9
"5155","2020/04/09","CY","Cyprus","Europe",35,33,564,53,10
"5156","2020/04/10","CY","Cyprus","Europe",35,33,595,58,10
"5157","2020/04/11","CY","Cyprus","Europe",35,33,616,61,10
"5158","2020/04/12","CY","Cyprus","Europe",35,33,633,65,11
"5159","2020/04/13","CY","Cyprus","Europe",35,33,662,65,12
"5160","2020/04/14","CY","Cyprus","Europe",35,33,695,65,12
"5161","2020/04/15","CY","Cyprus","Europe",35,33,715,65,12
"5162","2020/04/16","CY","Cyprus","Europe",35,33,735,77,12
"5163","2020/04/17","CY","Cyprus","Europe",35,33,750,77,12
"5164","2020/04/18","CY","Cyprus","Europe",35,33,761,79,12
"5165","2020/04/19","CY","Cyprus","Europe",35,33,767,81,12
"5166","2020/04/20","CY","Cyprus","Europe",35,33,772,81,12
"5167","2020/04/21","CY","Cyprus","Europe",35,33,784,98,12
"5168","2020/04/22","CY","Cyprus","Europe",35,33,790,98,13
"5169","2020/04/23","CY","Cyprus","Europe",35,33,795,98,13
"5170","2020/04/24","CY","Cyprus","Europe",35,33,804,98,14
"5171","2020/04/25","CY","Cyprus","Europe",35,33,810,148,14
"5172","2020/04/26","CY","Cyprus","Europe",35,33,817,148,14
"5173","2020/04/27","CY","Cyprus","Europe",35,33,822,148,15
"5174","2020/04/28","CY","Cyprus","Europe",35,33,837,148,15
"5175","2020/04/29","CY","Cyprus","Europe",35,33,843,148,15
"5176","2020/04/30","CY","Cyprus","Europe",35,33,850,296,15
"5177","2020/05/01","CY","Cyprus","Europe",35,33,857,296,15
"5178","2020/05/02","CY","Cyprus","Europe",35,33,864,296,15
"5179","2020/05/03","CY","Cyprus","Europe",35,33,872,296,15
"5180","2020/05/04","CY","Cyprus","Europe",35,33,874,296,15
"5181","2020/05/05","CY","Cyprus","Europe",35,33,878,296,15
"5182","2020/05/06","CY","Cyprus","Europe",35,33,883,296,15
"5183","2020/05/07","CY","Cyprus","Europe",35,33,889,400,15
"5184","2020/05/08","CY","Cyprus","Europe",35,33,891,400,15
"5185","2020/01/22","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5186","2020/01/23","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5187","2020/01/24","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5188","2020/01/25","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5189","2020/01/26","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5190","2020/01/27","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5191","2020/01/28","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5192","2020/01/29","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5193","2020/01/30","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5194","2020/01/31","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5195","2020/02/01","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5196","2020/02/02","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5197","2020/02/03","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5198","2020/02/04","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5199","2020/02/05","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5200","2020/02/06","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5201","2020/02/07","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5202","2020/02/08","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5203","2020/02/09","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5204","2020/02/10","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5205","2020/02/11","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5206","2020/02/12","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5207","2020/02/13","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5208","2020/02/14","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5209","2020/02/15","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5210","2020/02/16","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5211","2020/02/17","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5212","2020/02/18","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5213","2020/02/19","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5214","2020/02/20","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5215","2020/02/21","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5216","2020/02/22","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5217","2020/02/23","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5218","2020/02/24","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5219","2020/02/25","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5220","2020/02/26","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5221","2020/02/27","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5222","2020/02/28","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5223","2020/02/29","CZ","Czechia","Europe",49.75,15.5,0,0,0
"5224","2020/03/01","CZ","Czechia","Europe",49.75,15.5,3,0,0
"5225","2020/03/02","CZ","Czechia","Europe",49.75,15.5,3,0,0
"5226","2020/03/03","CZ","Czechia","Europe",49.75,15.5,5,0,0
"5227","2020/03/04","CZ","Czechia","Europe",49.75,15.5,8,0,0
"5228","2020/03/05","CZ","Czechia","Europe",49.75,15.5,12,0,0
"5229","2020/03/06","CZ","Czechia","Europe",49.75,15.5,18,0,0
"5230","2020/03/07","CZ","Czechia","Europe",49.75,15.5,19,0,0
"5231","2020/03/08","CZ","Czechia","Europe",49.75,15.5,31,0,0
"5232","2020/03/09","CZ","Czechia","Europe",49.75,15.5,31,0,0
"5233","2020/03/10","CZ","Czechia","Europe",49.75,15.5,41,0,0
"5234","2020/03/11","CZ","Czechia","Europe",49.75,15.5,91,0,0
"5235","2020/03/12","CZ","Czechia","Europe",49.75,15.5,94,0,0
"5236","2020/03/13","CZ","Czechia","Europe",49.75,15.5,141,0,0
"5237","2020/03/14","CZ","Czechia","Europe",49.75,15.5,189,0,0
"5238","2020/03/15","CZ","Czechia","Europe",49.75,15.5,253,0,0
"5239","2020/03/16","CZ","Czechia","Europe",49.75,15.5,298,3,0
"5240","2020/03/17","CZ","Czechia","Europe",49.75,15.5,396,3,0
"5241","2020/03/18","CZ","Czechia","Europe",49.75,15.5,464,3,0
"5242","2020/03/19","CZ","Czechia","Europe",49.75,15.5,694,3,0
"5243","2020/03/20","CZ","Czechia","Europe",49.75,15.5,833,4,0
"5244","2020/03/21","CZ","Czechia","Europe",49.75,15.5,995,6,0
"5245","2020/03/22","CZ","Czechia","Europe",49.75,15.5,1120,6,1
"5246","2020/03/23","CZ","Czechia","Europe",49.75,15.5,1236,7,1
"5247","2020/03/24","CZ","Czechia","Europe",49.75,15.5,1394,10,3
"5248","2020/03/25","CZ","Czechia","Europe",49.75,15.5,1654,10,6
"5249","2020/03/26","CZ","Czechia","Europe",49.75,15.5,1925,10,9
"5250","2020/03/27","CZ","Czechia","Europe",49.75,15.5,2279,11,9
"5251","2020/03/28","CZ","Czechia","Europe",49.75,15.5,2631,11,11
"5252","2020/03/29","CZ","Czechia","Europe",49.75,15.5,2817,11,16
"5253","2020/03/30","CZ","Czechia","Europe",49.75,15.5,3001,25,23
"5254","2020/03/31","CZ","Czechia","Europe",49.75,15.5,3308,45,31
"5255","2020/04/01","CZ","Czechia","Europe",49.75,15.5,3589,61,39
"5256","2020/04/02","CZ","Czechia","Europe",49.75,15.5,3858,67,44
"5257","2020/04/03","CZ","Czechia","Europe",49.75,15.5,4190,72,53
"5258","2020/04/04","CZ","Czechia","Europe",49.75,15.5,4472,78,59
"5259","2020/04/05","CZ","Czechia","Europe",49.75,15.5,4587,96,67
"5260","2020/04/06","CZ","Czechia","Europe",49.75,15.5,4822,121,78
"5261","2020/04/07","CZ","Czechia","Europe",49.75,15.5,5017,172,88
"5262","2020/04/08","CZ","Czechia","Europe",49.75,15.5,5312,233,99
"5263","2020/04/09","CZ","Czechia","Europe",49.75,15.5,5569,301,112
"5264","2020/04/10","CZ","Czechia","Europe",49.75,15.5,5732,346,119
"5265","2020/04/11","CZ","Czechia","Europe",49.75,15.5,5902,411,129
"5266","2020/04/12","CZ","Czechia","Europe",49.75,15.5,5991,464,138
"5267","2020/04/13","CZ","Czechia","Europe",49.75,15.5,6059,519,143
"5268","2020/04/14","CZ","Czechia","Europe",49.75,15.5,6111,642,161
"5269","2020/04/15","CZ","Czechia","Europe",49.75,15.5,6301,819,166
"5270","2020/04/16","CZ","Czechia","Europe",49.75,15.5,6433,972,169
"5271","2020/04/17","CZ","Czechia","Europe",49.75,15.5,6549,1174,173
"5272","2020/04/18","CZ","Czechia","Europe",49.75,15.5,6606,1227,181
"5273","2020/04/19","CZ","Czechia","Europe",49.75,15.5,6746,1298,186
"5274","2020/04/20","CZ","Czechia","Europe",49.75,15.5,6900,1559,194
"5275","2020/04/21","CZ","Czechia","Europe",49.75,15.5,7033,1753,201
"5276","2020/04/22","CZ","Czechia","Europe",49.75,15.5,7132,1989,208
"5277","2020/04/23","CZ","Czechia","Europe",49.75,15.5,7187,2152,210
"5278","2020/04/24","CZ","Czechia","Europe",49.75,15.5,7273,2371,214
"5279","2020/04/25","CZ","Czechia","Europe",49.75,15.5,7352,2453,218
"5280","2020/04/26","CZ","Czechia","Europe",49.75,15.5,7404,2545,220
"5281","2020/04/27","CZ","Czechia","Europe",49.75,15.5,7445,2826,223
"5282","2020/04/28","CZ","Czechia","Europe",49.75,15.5,7504,2948,227
"5283","2020/04/29","CZ","Czechia","Europe",49.75,15.5,7579,3108,227
"5284","2020/04/30","CZ","Czechia","Europe",49.75,15.5,7682,3314,236
"5285","2020/05/01","CZ","Czechia","Europe",49.75,15.5,7737,3372,240
"5286","2020/05/02","CZ","Czechia","Europe",49.75,15.5,7755,3461,245
"5287","2020/05/03","CZ","Czechia","Europe",49.75,15.5,7781,3587,248
"5288","2020/05/04","CZ","Czechia","Europe",49.75,15.5,7819,3807,252
"5289","2020/05/05","CZ","Czechia","Europe",49.75,15.5,7896,4006,257
"5290","2020/05/06","CZ","Czechia","Europe",49.75,15.5,7974,4205,262
"5291","2020/05/07","CZ","Czechia","Europe",49.75,15.5,8031,4371,270
"5292","2020/05/08","CZ","Czechia","Europe",49.75,15.5,8077,4413,273
"5293","2020/01/22","DE","Germany","Europe",51,9,0,0,0
"5294","2020/01/23","DE","Germany","Europe",51,9,0,0,0
"5295","2020/01/24","DE","Germany","Europe",51,9,0,0,0
"5296","2020/01/25","DE","Germany","Europe",51,9,0,0,0
"5297","2020/01/26","DE","Germany","Europe",51,9,0,0,0
"5298","2020/01/27","DE","Germany","Europe",51,9,1,0,0
"5299","2020/01/28","DE","Germany","Europe",51,9,4,0,0
"5300","2020/01/29","DE","Germany","Europe",51,9,4,0,0
"5301","2020/01/30","DE","Germany","Europe",51,9,4,0,0
"5302","2020/01/31","DE","Germany","Europe",51,9,5,0,0
"5303","2020/02/01","DE","Germany","Europe",51,9,8,0,0
"5304","2020/02/02","DE","Germany","Europe",51,9,10,0,0
"5305","2020/02/03","DE","Germany","Europe",51,9,12,0,0
"5306","2020/02/04","DE","Germany","Europe",51,9,12,0,0
"5307","2020/02/05","DE","Germany","Europe",51,9,12,0,0
"5308","2020/02/06","DE","Germany","Europe",51,9,12,0,0
"5309","2020/02/07","DE","Germany","Europe",51,9,13,0,0
"5310","2020/02/08","DE","Germany","Europe",51,9,13,0,0
"5311","2020/02/09","DE","Germany","Europe",51,9,14,0,0
"5312","2020/02/10","DE","Germany","Europe",51,9,14,0,0
"5313","2020/02/11","DE","Germany","Europe",51,9,16,0,0
"5314","2020/02/12","DE","Germany","Europe",51,9,16,0,0
"5315","2020/02/13","DE","Germany","Europe",51,9,16,1,0
"5316","2020/02/14","DE","Germany","Europe",51,9,16,1,0
"5317","2020/02/15","DE","Germany","Europe",51,9,16,1,0
"5318","2020/02/16","DE","Germany","Europe",51,9,16,1,0
"5319","2020/02/17","DE","Germany","Europe",51,9,16,1,0
"5320","2020/02/18","DE","Germany","Europe",51,9,16,12,0
"5321","2020/02/19","DE","Germany","Europe",51,9,16,12,0
"5322","2020/02/20","DE","Germany","Europe",51,9,16,12,0
"5323","2020/02/21","DE","Germany","Europe",51,9,16,14,0
"5324","2020/02/22","DE","Germany","Europe",51,9,16,14,0
"5325","2020/02/23","DE","Germany","Europe",51,9,16,14,0
"5326","2020/02/24","DE","Germany","Europe",51,9,16,14,0
"5327","2020/02/25","DE","Germany","Europe",51,9,17,14,0
"5328","2020/02/26","DE","Germany","Europe",51,9,27,15,0
"5329","2020/02/27","DE","Germany","Europe",51,9,46,16,0
"5330","2020/02/28","DE","Germany","Europe",51,9,48,16,0
"5331","2020/02/29","DE","Germany","Europe",51,9,79,16,0
"5332","2020/03/01","DE","Germany","Europe",51,9,130,16,0
"5333","2020/03/02","DE","Germany","Europe",51,9,159,16,0
"5334","2020/03/03","DE","Germany","Europe",51,9,196,16,0
"5335","2020/03/04","DE","Germany","Europe",51,9,262,16,0
"5336","2020/03/05","DE","Germany","Europe",51,9,482,16,0
"5337","2020/03/06","DE","Germany","Europe",51,9,670,17,0
"5338","2020/03/07","DE","Germany","Europe",51,9,799,18,0
"5339","2020/03/08","DE","Germany","Europe",51,9,1040,18,0
"5340","2020/03/09","DE","Germany","Europe",51,9,1176,18,2
"5341","2020/03/10","DE","Germany","Europe",51,9,1457,18,2
"5342","2020/03/11","DE","Germany","Europe",51,9,1908,25,3
"5343","2020/03/12","DE","Germany","Europe",51,9,2078,25,3
"5344","2020/03/13","DE","Germany","Europe",51,9,3675,46,7
"5345","2020/03/14","DE","Germany","Europe",51,9,4585,46,9
"5346","2020/03/15","DE","Germany","Europe",51,9,5795,46,11
"5347","2020/03/16","DE","Germany","Europe",51,9,7272,67,17
"5348","2020/03/17","DE","Germany","Europe",51,9,9257,67,24
"5349","2020/03/18","DE","Germany","Europe",51,9,12327,105,28
"5350","2020/03/19","DE","Germany","Europe",51,9,15320,113,44
"5351","2020/03/20","DE","Germany","Europe",51,9,19848,180,67
"5352","2020/03/21","DE","Germany","Europe",51,9,22213,233,84
"5353","2020/03/22","DE","Germany","Europe",51,9,24873,266,94
"5354","2020/03/23","DE","Germany","Europe",51,9,29056,453,123
"5355","2020/03/24","DE","Germany","Europe",51,9,32986,3243,157
"5356","2020/03/25","DE","Germany","Europe",51,9,37323,3547,206
"5357","2020/03/26","DE","Germany","Europe",51,9,43938,5673,267
"5358","2020/03/27","DE","Germany","Europe",51,9,50871,6658,351
"5359","2020/03/28","DE","Germany","Europe",51,9,57695,8481,433
"5360","2020/03/29","DE","Germany","Europe",51,9,62095,9211,533
"5361","2020/03/30","DE","Germany","Europe",51,9,66885,13500,645
"5362","2020/03/31","DE","Germany","Europe",51,9,71808,16100,775
"5363","2020/04/01","DE","Germany","Europe",51,9,77981,18700,931
"5364","2020/04/02","DE","Germany","Europe",51,9,84794,22440,1107
"5365","2020/04/03","DE","Germany","Europe",51,9,91159,24575,1275
"5366","2020/04/04","DE","Germany","Europe",51,9,96092,26400,1444
"5367","2020/04/05","DE","Germany","Europe",51,9,100123,28700,1584
"5368","2020/04/06","DE","Germany","Europe",51,9,103374,28700,1810
"5369","2020/04/07","DE","Germany","Europe",51,9,107663,36081,2016
"5370","2020/04/08","DE","Germany","Europe",51,9,113296,46300,2349
"5371","2020/04/09","DE","Germany","Europe",51,9,118235,52407,2607
"5372","2020/04/10","DE","Germany","Europe",51,9,122171,53913,2767
"5373","2020/04/11","DE","Germany","Europe",51,9,125452,57400,2871
"5374","2020/04/12","DE","Germany","Europe",51,9,127854,60300,3022
"5375","2020/04/13","DE","Germany","Europe",51,9,130072,64300,3194
"5376","2020/04/14","DE","Germany","Europe",51,9,132210,68200,3495
"5377","2020/04/15","DE","Germany","Europe",51,9,134753,72600,3804
"5378","2020/04/16","DE","Germany","Europe",51,9,137698,77000,4052
"5379","2020/04/17","DE","Germany","Europe",51,9,141397,83114,4352
"5380","2020/04/18","DE","Germany","Europe",51,9,143475,85400,4477
"5381","2020/04/19","DE","Germany","Europe",51,9,145184,88000,4586
"5382","2020/04/20","DE","Germany","Europe",51,9,147065,91500,4862
"5383","2020/04/21","DE","Germany","Europe",51,9,148291,95200,5033
"5384","2020/04/22","DE","Germany","Europe",51,9,150648,99400,5279
"5385","2020/04/23","DE","Germany","Europe",51,9,153129,103300,5575
